"Date","Price","Open","High","Low","Vol.","Change %"
"05/24/2024","40.0765","39.9481","40.0765","39.9481","","0.95%"
"05/23/2024","39.7000","39.8500","40.0263","39.7310","","-0.33%"
"05/22/2024","39.8310","39.7500","39.9227","39.6250","","0.20%"
"05/21/2024","39.7500","39.7000","39.8464","39.5499","","0.63%"
"05/20/2024","39.5000","39.4500","39.7505","39.3900","","0.13%"
