"Date","Price","Open","High","Low","Vol.","Change %"
"05/17/2024","39.3789","39.3452","39.3789","39.3452","","0.09%"
"05/16/2024","39.3452","39.5816","39.5816","39.3359","","-0.60%"
"05/15/2024","39.5816","39.6581","39.6581","39.5816","","0.21%"
"05/14/2024","39.5000","39.6700","39.8076","39.5250","","-0.27%"
"05/13/2024","39.6077","39.6125","39.6184","39.5942","","0.07%"
